order_id,product_id,sales,quantity,profit,discount
CA-2017-167395,OFF-AP-10001293,286.9,7,80.3,0
US-2017-105935,FUR-FU-10002157,62.7,4,24.5,0
US-2017-142188,OFF-BI-10004600,1472,5,460,0.2
CA-2015-142237,FUR-FU-10003142,25.3,6,3.5,0.2
US-2016-129469,FUR-FU-10002298,532.7,6,-26.6,0.2
CA-2017-128370,OFF-BI-10004140,7.2,2,2.2,0.2
CA-2017-141138,TEC-AC-10001772,111.8,7,43.6,0
CA-2015-150714,OFF-PA-10001497,131.9,3,47.8,0.2
CA-2014-166884,OFF-FA-10001561,10.5,6,1.7,0.2
CA-2016-143609,FUR-CH-10004218,403.9,5,25.2,0.2
CA-2017-124261,OFF-AR-10003504,34.2,8,9.9,0
CA-2015-155586,OFF-EN-10003072,15.5,4,7.4,0
CA-2014-108189,OFF-PA-10001838,9.4,2,3.4,0.2
CA-2015-127327,FUR-CH-10004218,90.9,1,15.1,0.1
CA-2016-140046,OFF-LA-10000305,18.9,3,8.7,0
CA-2014-118339,OFF-AP-10001154,93.8,2,36.6,0
CA-2015-134201,OFF-ST-10001476,142,4,38.4,0
CA-2014-127614,OFF-BI-10003291,17.5,2,8.2,0
CA-2016-106530,OFF-PA-10004451,10.4,2,3.6,0.2
CA-2014-111934,OFF-BI-10004364,11.9,2,5.3,0
CA-2015-100685,OFF-FA-10003472,5,4,0.2,0
CA-2014-146500,OFF-BI-10002432,25.3,5,11.9,0
CA-2016-129126,OFF-BI-10000279,23.1,2,7.8,0.2
CA-2015-109575,TEC-PH-10000730,500,1,130,0
CA-2016-108567,OFF-BI-10004140,2.7,2,-2.2,0.7
CA-2014-103219,FUR-FU-10004091,56.5,9,21.5,0
US-2015-149629,FUR-BO-10004709,231.9,5,5.8,0.2
US-2016-159093,OFF-PA-10001260,32,4,14.4,0
CA-2015-124107,OFF-AP-10003971,29.4,3,5.2,0.1
CA-2017-134194,OFF-AR-10001615,31.7,2,2.4,0.2
CA-2016-163153,FUR-TA-10004767,99.4,2,-1.4,0.3
CA-2017-148446,FUR-TA-10004256,1669.6,4,116.9,0
US-2017-135013,TEC-CO-10001449,2400,5,840,0.2
CA-2014-111451,FUR-FU-10004091,300.4,8,78.9,0.2
CA-2015-165624,OFF-PA-10002499,97.9,2,48.9,0
CA-2014-100867,TEC-PH-10004922,321.6,6,20.1,0.2
CA-2017-144498,OFF-LA-10003510,122.1,5,39.7,0.2
CA-2014-133753,TEC-AC-10000303,64,2,10.4,0.2
US-2015-160563,FUR-FU-10001731,16,6,6.1,0
CA-2015-122973,OFF-BI-10004182,3.3,2,1.2,0.2
CA-2014-103429,OFF-BI-10004233,25.6,2,9,0.2
CA-2017-110926,OFF-FA-10000624,25.1,7,12.5,0
CA-2015-135391,FUR-FU-10001986,40.8,2,-30.6,0.6
US-2016-125402,OFF-LA-10003923,29.6,2,14.8,0
CA-2017-118003,FUR-CH-10003817,182.2,3,45.6,0
CA-2015-104059,OFF-AR-10000634,3.4,1,0.3,0.2
US-2017-124779,FUR-FU-10001095,21.2,2,-11.7,0.6
CA-2017-123239,FUR-FU-10001602,91,3,-2.3,0.2
US-2017-133781,OFF-EN-10004483,37.6,3,12.7,0.2
CA-2015-134075,FUR-FU-10004597,166.5,3,21.6,0
CA-2014-124730,OFF-BI-10001078,12.9,3,4.7,0.2
CA-2017-110905,OFF-PA-10002586,24.9,5,11.7,0
CA-2014-129189,OFF-BI-10000494,1,1,-1.8,0.8
CA-2015-109470,OFF-BI-10001072,60.6,4,27.9,0
CA-2015-136420,OFF-LA-10002762,50.1,4,23.6,0
CA-2016-139934,TEC-PH-10001552,67,7,6.7,0.2
CA-2017-165323,TEC-AC-10004992,101.3,3,8.1,0
CA-2016-144015,OFF-PA-10002870,12.5,2,5.6,0
CA-2016-123358,OFF-AP-10004980,113.8,3,44.4,0
CA-2016-160535,OFF-ST-10000689,563.4,4,67.6,0
CA-2017-109960,OFF-AR-10001860,34.7,5,12.5,0
CA-2017-117667,OFF-PA-10002709,23.9,5,8.7,0.2
CA-2017-117933,OFF-AP-10004249,35.9,3,9.7,0
CA-2014-163412,FUR-CH-10004875,192.2,3,36.3,0.1
CA-2017-139353,OFF-ST-10001522,147.2,2,-29.4,0.2
CA-2014-109918,OFF-PA-10000174,20.6,2,9.7,0
CA-2015-163181,FUR-FU-10000193,65,5,-84.4,0.6
CA-2015-145352,OFF-AR-10003856,8.3,3,2.2,0
CA-2016-133613,OFF-AR-10003829,9.8,3,2.9,0
CA-2015-104493,OFF-BI-10004817,57.5,6,20.1,0.2
CA-2014-118339,OFF-PA-10000466,47.2,7,23.6,0
CA-2016-147137,FUR-FU-10000221,25.4,5,8.6,0
CA-2014-152443,OFF-BI-10001071,447.9,7,219.5,0
US-2015-163279,OFF-PA-10003127,105.5,4,48.5,0
CA-2014-113383,FUR-FU-10001986,254.9,5,76.5,0
CA-2017-101574,FUR-FU-10001706,9.2,3,4.4,0
CA-2016-158260,TEC-MA-10003176,686.4,2,77.2,0.2
CA-2015-131072,OFF-BI-10002794,98.4,3,35.7,0.2
CA-2017-167913,OFF-ST-10000585,330.4,2,85.9,0
CA-2017-118017,FUR-FU-10004351,23.4,3,7,0.2
CA-2014-126760,FUR-FU-10004018,134,9,36.2,0
CA-2016-151148,FUR-CH-10002304,83.1,4,5.2,0.2
CA-2016-162138,TEC-AC-10001908,100,1,35,0
US-2017-151127,OFF-AR-10002445,49.6,7,18.8,0
US-2014-138835,OFF-BI-10003314,9.6,2,4.7,0
CA-2015-149300,TEC-MA-10000423,33,3,-2,0.5
CA-2014-138450,OFF-ST-10003479,186.9,6,-35,0.2
CA-2017-118367,OFF-EN-10004386,48,2,24,0
CA-2014-158470,OFF-PA-10001569,71.3,11,34.2,0
CA-2016-155978,TEC-PH-10002885,1039.7,2,91,0.2
CA-2017-161200,FUR-BO-10000468,145.7,3,23.3,0
CA-2016-155446,TEC-AC-10001445,21.2,7,4.5,0
CA-2016-138968,FUR-CH-10000309,1352,4,84.5,0.2
US-2017-163790,OFF-EN-10001335,76.6,7,38.3,0
CA-2016-129280,TEC-MA-10003589,224.9,3,-165,0.7
CA-2016-159373,OFF-BI-10004141,1.3,2,-2.2,0.8
CA-2014-124429,FUR-TA-10002607,567.1,10,-28.4,0.2
US-2016-139486,TEC-AC-10003832,66.3,2,27.2,0
CA-2017-102554,OFF-AR-10001919,3.8,2,1.1,0
CA-2017-162033,TEC-AC-10003116,53.3,3,20.8,0
CA-2016-126732,OFF-ST-10000321,23.7,3,0.9,0
CA-2015-154340,OFF-AR-10003582,56.3,2,15.8,0
US-2015-123960,OFF-BI-10002799,36.3,7,16.7,0
CA-2016-158155,FUR-FU-10002253,214.7,5,83.7,0
CA-2017-167395,OFF-SU-10001935,4.4,2,0.2,0
CA-2014-163013,OFF-AR-10001954,14.7,3,4,0
US-2016-112977,FUR-BO-10003272,176.8,1,-22.1,0.2
CA-2017-142909,FUR-TA-10003008,182.6,2,-135.1,0.5
CA-2014-159814,FUR-FU-10001731,4.3,2,1,0.2
CA-2015-149909,TEC-PH-10001536,51,3,13.3,0
CA-2016-161389,OFF-BI-10003656,408,3,132.6,0.2
CA-2017-110884,OFF-LA-10003510,91.6,3,42.1,0
US-2017-113992,FUR-TA-10000577,975,4,-97.5,0.3
US-2015-126753,FUR-FU-10001488,254.4,3,0,0.2
CA-2017-124205,TEC-PH-10002115,395.9,6,102.9,0
US-2015-160150,OFF-BI-10004352,2,1,-1.4,0.7
CA-2017-117457,OFF-PA-10002893,9.7,1,4.6,0
CA-2016-108868,TEC-PH-10000923,60,5,21.7,0.2
CA-2015-142419,OFF-PA-10001763,30,3,13.5,0
US-2016-157945,FUR-CH-10002331,747.6,3,-96.1,0.3
CA-2014-122336,OFF-FA-10002780,31,13,10.1,0.2
CA-2014-109890,TEC-PH-10004100,36,2,10.1,0
CA-2016-119865,OFF-BI-10001553,36.6,5,12.8,0.2
CA-2017-144491,FUR-CH-10004063,600.6,3,-8.6,0.3
CA-2017-137582,OFF-BI-10001757,11.8,3,4.1,0.2
CA-2015-106362,OFF-BI-10003166,10.3,3,-7.6,0.7
CA-2017-128370,FUR-CH-10002602,362.4,3,27.2,0.2
CA-2017-124597,OFF-LA-10003190,4.6,2,1.7,0.2
CA-2015-106215,OFF-FA-10001229,12.6,4,4.1,0.2
CA-2016-162726,OFF-PA-10004041,23.7,4,7.4,0.2
CA-2014-103989,OFF-ST-10000918,26.2,3,2,0.2
CA-2014-106439,OFF-AR-10001419,12.4,3,3.7,0
CA-2016-160745,FUR-FU-10001935,14.8,4,6.1,0
CA-2015-132486,OFF-PA-10004971,11.6,2,5.7,0
CA-2016-168354,FUR-CH-10004675,872.3,4,244.2,0
CA-2017-127432,OFF-PA-10001667,12,2,5.4,0
US-2017-123463,OFF-AR-10001118,13.5,4,5.9,0
CA-2016-101469,OFF-AR-10003986,7.7,2,3.2,0
CA-2015-137708,OFF-PA-10000176,37.9,2,18.2,0
CA-2017-130386,OFF-PA-10002749,16.1,3,5.8,0.2
CA-2015-143147,TEC-MA-10004679,399.5,2,-79.9,0.4
CA-2017-117702,FUR-FU-10000576,1049.2,5,272.8,0
CA-2017-152807,OFF-ST-10002486,11.2,2,-2.5,0.2
CA-2014-135405,TEC-AC-10001266,31.2,3,9.8,0.2
CA-2017-166093,OFF-BI-10000174,13.9,3,4.9,0.2
US-2017-118038,OFF-ST-10000615,27.2,3,2.7,0.2
CA-2016-135636,OFF-ST-10000676,387.7,5,-67.9,0.2
CA-2015-132570,OFF-AR-10000369,2.8,2,0.7,0
CA-2014-140662,TEC-AC-10001314,100,2,8,0
CA-2017-130764,TEC-PH-10003215,95.8,4,34.7,0.2
CA-2014-103807,OFF-PA-10002195,15.2,3,7.2,0
CA-2015-127509,OFF-EN-10000781,26.2,3,12.3,0
CA-2014-136280,OFF-LA-10000452,5,2,1.8,0.2
CA-2014-102274,OFF-PA-10004359,629.1,6,302,0
CA-2014-143413,OFF-PA-10002319,116.3,3,57,0
CA-2014-139598,OFF-PA-10004569,18.3,3,6.2,0.2
CA-2014-133809,OFF-BI-10001757,11.8,8,-8.7,0.7
CA-2016-159142,OFF-PA-10001776,27.8,3,13.1,0
CA-2015-129896,OFF-ST-10004804,82.4,2,-19.6,0.2
US-2016-149790,OFF-BI-10002026,15.6,2,-25,0.8
CA-2016-137337,OFF-BI-10000632,69.5,2,22.6,0.2
CA-2017-134565,OFF-ST-10004804,103,2,1,0
CA-2017-109099,OFF-PA-10001033,41,1,20.1,0
CA-2015-119690,OFF-LA-10001613,4.6,2,1.7,0.2
CA-2017-147144,OFF-AR-10004587,19.8,1,5.9,0
CA-2016-115917,OFF-BI-10004728,15.4,4,5,0.2
CA-2017-157196,OFF-PA-10003172,13,2,6.2,0
CA-2014-111500,OFF-PA-10000595,114.2,5,52.5,0
CA-2017-135937,OFF-EN-10004846,10.6,5,3.9,0.2
CA-2016-155187,OFF-PA-10000380,41.7,5,20.9,0
CA-2017-152310,TEC-AC-10000397,175,5,12.2,0
US-2014-107993,OFF-AR-10003179,51,7,8.3,0.2
CA-2014-169019,OFF-AP-10003281,4.8,2,-12.1,0.8
US-2015-106495,TEC-AC-10002718,11.7,1,-0.7,0.2
CA-2016-101448,OFF-BI-10004738,56.8,3,28.4,0
CA-2014-165379,OFF-PA-10002245,14.4,3,4.5,0.2
CA-2017-168655,TEC-AC-10002842,595,5,95.2,0
CA-2017-127782,TEC-PH-10001817,859.2,4,-186.2,0.4
US-2014-134614,FUR-TA-10004534,617.7,6,-407.7,0.5
CA-2017-132976,OFF-ST-10000876,59.7,6,6,0.2
CA-2014-116673,FUR-FU-10003829,6.2,2,2,0
US-2017-162670,OFF-PA-10001994,45,2,20.7,0
US-2015-110261,TEC-PH-10001750,158.4,3,13.9,0.2
CA-2016-136231,TEC-PH-10002660,108.8,2,6.8,0.2
CA-2015-101924,OFF-BI-10000962,9.8,2,-6.8,0.7
CA-2015-110765,TEC-PH-10004165,825,3,214.5,0
US-2017-112347,OFF-BI-10003707,36.6,8,-24.4,0.7
US-2016-125402,FUR-CH-10000665,483.1,4,60.4,0.2
CA-2017-128363,OFF-EN-10003845,14.8,5,4.8,0.2
CA-2016-158155,FUR-FU-10000732,12.6,2,4,0
CA-2015-127824,OFF-PA-10001184,17.9,3,8.8,0
CA-2014-164315,OFF-PA-10004248,15.8,3,7.1,0
US-2017-145366,OFF-ST-10004180,37.2,1,-7.4,0.2
CA-2016-123932,TEC-PH-10002447,329.6,2,37.1,0.2
CA-2017-107909,OFF-BI-10003476,22.9,5,8,0.2
CA-2016-145583,FUR-FU-10001706,43.1,14,20.7,0
US-2015-148817,OFF-BI-10004233,64,4,30.7,0
CA-2017-130386,OFF-PA-10003823,223.1,9,69.7,0.2
CA-2016-168536,TEC-AC-10002323,66.3,3,8.6,0
CA-2017-149489,OFF-AP-10002495,99.3,2,12.4,0.2
CA-2016-108196,TEC-AC-10000926,60,3,12,0.2
US-2017-158526,FUR-CH-10002602,1207.8,8,314,0
US-2015-153283,OFF-EN-10001539,15.6,2,7.3,0
CA-2016-123414,OFF-SU-10002573,28,2,3.5,0.2
CA-2017-169894,OFF-ST-10000060,415.9,8,-41.6,0.2
CA-2014-146283,FUR-CH-10004287,966.7,5,-13.8,0.3
US-2016-150567,OFF-BI-10000069,27,6,-21.6,0.7
CA-2014-107811,OFF-ST-10000798,99.9,5,-1.2,0.2
CA-2014-141901,OFF-PA-10001667,6,1,2.7,0
CA-2017-117821,TEC-AC-10004469,63.9,2,19.2,0.2
CA-2016-140018,TEC-MA-10000752,30.3,7,-24.3,0.7
CA-2017-102204,FUR-TA-10001889,933.3,4,-458.1,0.45
CA-2014-131310,FUR-CH-10001797,123.1,4,13.9,0.2
CA-2015-142055,OFF-PA-10003465,37.9,2,18.2,0
CA-2014-101392,OFF-ST-10000532,269.4,7,70,0
US-2017-139577,TEC-AC-10004708,104.8,5,22,0
CA-2015-169572,OFF-BI-10002799,46.6,9,21.4,0
CA-2016-164735,OFF-ST-10001558,81.2,5,12.2,0
CA-2014-109855,OFF-BI-10004716,23.7,2,8.3,0.2
CA-2015-142755,OFF-PA-10000141,4.4,2,2,0
CA-2015-128608,TEC-PH-10002262,107.1,3,-21.4,0.4
CA-2017-128363,TEC-AC-10003709,1.6,2,0.5,0.2
US-2014-161305,OFF-BI-10002794,24.6,3,-38.1,0.8
CA-2017-101434,OFF-LA-10003223,9.8,2,4.8,0
CA-2016-122063,FUR-CH-10004754,30,1,8.1,0
CA-2016-151561,FUR-FU-10004864,191.8,3,61.4,0
CA-2017-108441,FUR-CH-10000595,858.2,4,143,0.1
CA-2015-161263,OFF-AP-10002350,45.2,3,4.5,0.2
CA-2014-158274,TEC-PH-10004896,150,5,42,0
CA-2017-155740,OFF-BI-10001071,76.8,4,-53.7,0.7
US-2016-148901,FUR-FU-10002396,30.2,3,8.3,0.2
CA-2015-127110,OFF-ST-10002554,78.3,2,-17.6,0.2
CA-2017-122035,OFF-BI-10002072,60.8,7,30.4,0
CA-2015-105599,OFF-ST-10002486,14,2,0.3,0
US-2015-107944,TEC-AC-10000736,240,3,86.4,0
CA-2017-163860,OFF-BI-10003784,1.7,5,-2.7,0.8
CA-2014-116757,OFF-PA-10002005,25.9,5,9.1,0.2
CA-2017-121790,FUR-TA-10003469,69.4,1,-47.2,0.5
CA-2017-104080,OFF-AR-10001972,3.4,2,0.9,0
CA-2014-156594,OFF-AR-10001725,47.3,2,12.3,0
US-2017-123862,OFF-SU-10004884,110.1,7,31.9,0
CA-2015-127173,OFF-BI-10000088,79.1,9,28.7,0.2
CA-2017-118437,OFF-ST-10003722,14,1,4.1,0
US-2016-150147,OFF-BI-10001982,4.9,3,-3.4,0.7
CA-2015-139164,OFF-FA-10003059,5.4,3,1.8,0
CA-2014-101770,OFF-BI-10001097,1.9,1,-1.3,0.7
US-2015-148817,OFF-ST-10001321,61.7,4,16.7,0
CA-2014-102988,TEC-PH-10001615,29,1,8.4,0
CA-2017-160927,OFF-ST-10001590,13.5,1,3.5,0
CA-2017-144491,TEC-AC-10004901,40,1,7,0.2
CA-2015-105627,OFF-AR-10002704,15,1,4.5,0
CA-2014-156244,OFF-AR-10004344,48,5,4.2,0.2
US-2017-103814,OFF-PA-10001019,143.9,9,48.6,0.2
US-2016-101196,OFF-ST-10004804,82.4,2,-19.6,0.2
CA-2016-129630,FUR-FU-10000260,24.3,3,8.7,0
CA-2017-118017,FUR-FU-10004270,16.7,5,3.3,0.2
US-2016-155971,OFF-PA-10000210,99.9,5,47,0
CA-2017-121468,TEC-PH-10000376,32,4,2.4,0.2
CA-2014-145212,OFF-AR-10002833,5.5,3,1.5,0
CA-2014-100916,FUR-TA-10004607,591.3,4,112.4,0
CA-2014-127964,TEC-PH-10004700,10,1,4.6,0
CA-2014-141838,OFF-BI-10003291,27.9,4,9.4,0.2
CA-2016-148208,TEC-AC-10000171,55.2,3,15.9,0.2
US-2016-131891,OFF-BI-10000201,2.2,3,-1.5,0.7
US-2017-100930,FUR-TA-10003473,620.6,3,-248.2,0.45
CA-2016-109869,FUR-FU-10000023,23.6,5,7.1,0.2
US-2015-163685,OFF-BI-10001890,5.7,8,-9.2,0.8
CA-2016-111794,OFF-PA-10000474,28.4,1,9.6,0.2
CA-2015-112452,OFF-FA-10000735,5.8,2,2.6,0
CA-2015-133242,OFF-ST-10003716,450,2,58.5,0
CA-2015-121650,FUR-CH-10004289,192,2,32.6,0
US-2016-113649,OFF-AP-10002518,569.5,4,64.1,0.2
CA-2014-162992,TEC-PH-10001944,583.8,5,73,0.2
CA-2014-124079,FUR-FU-10002553,88,3,7.7,0.2
CA-2017-101210,OFF-PA-10000130,3.4,1,1.1,0.2
CA-2016-126732,FUR-TA-10001539,568.7,3,28.4,0.2
CA-2017-102974,OFF-AR-10000914,23.3,2,6.1,0
CA-2016-109806,TEC-PH-10004093,73.6,2,8.3,0.2
CA-2015-124107,TEC-AC-10002049,620,5,111.6,0
CA-2015-156118,OFF-PA-10000533,15.7,3,5.1,0.2
US-2014-123183,OFF-LA-10001569,10,2,4.6,0
US-2017-146213,TEC-AC-10001114,160,4,51.2,0
CA-2015-163181,OFF-AR-10001683,23.6,3,5.3,0.2
CA-2016-163384,OFF-BI-10004970,13.2,4,4.5,0.2
CA-2014-158029,FUR-CH-10000988,225.3,2,22.5,0.2
CA-2014-166086,FUR-TA-10003469,194.3,2,-38.9,0.3
CA-2014-145317,FUR-FU-10001986,122.4,3,15.3,0.2
CA-2016-114972,TEC-AC-10000682,83,5,29,0
CA-2015-100251,OFF-SU-10000898,55.6,4,16.1,0
CA-2015-139164,TEC-PH-10003931,144,3,9,0.2
CA-2014-167927,OFF-BI-10004364,29.7,5,13.4,0
CA-2015-150749,OFF-AR-10003732,5.6,2,1.4,0
CA-2016-145905,OFF-ST-10003716,900.1,4,117,0
CA-2015-100454,OFF-AR-10002578,11.5,4,3.3,0
CA-2014-114790,TEC-PH-10000984,588,3,164.6,0
CA-2016-162082,OFF-PA-10001934,5.2,1,1.9,0.2
CA-2016-122392,FUR-FU-10002456,11.6,2,3.3,0.2
CA-2014-169061,OFF-SU-10000381,18.6,2,5.4,0
CA-2017-144526,OFF-BI-10002353,13.9,3,-9.3,0.7
CA-2017-128076,OFF-BI-10003638,31,2,10.1,0.2
CA-2016-127138,OFF-ST-10002756,676.6,5,6.8,0
CA-2017-119578,FUR-BO-10003660,221,1,50.8,0
CA-2015-108665,OFF-ST-10001526,601.7,5,156.4,0
CA-2014-154158,OFF-AR-10001868,1.3,1,0.5,0.2
CA-2017-106180,OFF-EN-10004030,10.9,3,5.1,0
CA-2017-126242,FUR-FU-10002685,18.7,1,7.1,0
CA-2014-127691,OFF-AR-10002053,6,2,1.7,0
CA-2017-165204,OFF-ST-10003716,720.1,4,-63,0.2
US-2015-120572,OFF-BI-10001098,12.8,2,-9,0.7
CA-2015-107083,OFF-AR-10002257,5.3,2,0.7,0.2
CA-2017-134152,TEC-AC-10004510,98.2,6,9.8,0
CA-2015-140221,OFF-ST-10000777,60.4,2,6,0.2
CA-2017-156776,FUR-CH-10002317,207.2,1,25.9,0.2
CA-2017-156958,FUR-FU-10003268,199.9,5,40,0
US-2017-112928,OFF-AP-10002287,17.5,5,1.3,0.2
CA-2016-129847,FUR-FU-10000277,84.3,2,-75.8,0.6
CA-2015-104948,OFF-PA-10004610,30,7,13.5,0
US-2016-103646,OFF-AP-10004487,48.8,3,-126.9,0.8
US-2015-138121,FUR-CH-10004875,142.4,2,38.4,0
CA-2014-115812,OFF-AP-10002892,114.9,5,34.5,0
CA-2015-128027,OFF-ST-10001809,269.5,3,5.4,0
CA-2015-131338,OFF-BI-10000545,1217.6,2,456.6,0.2
CA-2015-149713,OFF-SU-10001574,7.3,2,2.2,0
CA-2014-102008,OFF-PA-10004092,48.9,1,24.5,0
CA-2017-134810,OFF-EN-10002504,65.2,3,22,0.2
US-2015-136749,OFF-BI-10004492,157.9,5,74.2,0
CA-2017-153045,FUR-CH-10000309,887.3,3,-63.4,0.3
CA-2017-147410,OFF-ST-10003805,421.1,2,105.3,0
CA-2014-125612,OFF-SU-10002537,102.3,10,26.6,0
CA-2017-137428,FUR-CH-10003817,97.2,2,6.1,0.2
CA-2016-117583,OFF-BI-10004233,80,5,38.4,0
CA-2016-113831,FUR-TA-10002645,2275.5,10,386.8,0
CA-2014-144974,FUR-FU-10001095,21.2,1,4.8,0.2
CA-2015-121188,OFF-ST-10001490,892.4,5,267.7,0
CA-2016-112585,OFF-AP-10003849,715.6,2,178.9,0
CA-2014-165309,TEC-PH-10004959,241.2,3,15.1,0.2
CA-2017-163692,OFF-BI-10003291,7.9,3,-6,0.7
CA-2014-155264,TEC-PH-10001305,117.6,3,11.8,0.2
CA-2017-155152,TEC-AC-10004353,252,4,93.2,0
CA-2015-160794,OFF-PA-10004156,27.2,3,9.9,0.2
CA-2015-119879,TEC-PH-10002923,111,5,-24,0.4
CA-2016-145261,OFF-LA-10000407,15.9,4,5.2,0.2
CA-2016-109365,OFF-FA-10001561,15.3,7,5,0
CA-2016-130050,FUR-FU-10001940,9.6,3,-3.8,0.6
CA-2014-100678,TEC-AC-10000474,228,3,28.5,0.2
CA-2017-100111,OFF-FA-10000304,4.4,2,1.8,0
US-2014-112872,FUR-TA-10003238,275.5,1,-170.8,0.5
CA-2016-146171,FUR-FU-10004270,76.9,4,31.5,0
CA-2017-124716,OFF-PA-10000859,11.9,3,6,0
CA-2014-114510,OFF-BI-10001617,33.1,4,11.2,0.2
CA-2015-130204,TEC-AC-10003590,129.5,5,46.6,0
CA-2016-126627,OFF-BI-10001597,16.4,2,-26.2,0.8
CA-2016-158001,OFF-AR-10001954,29.3,6,7.9,0
CA-2015-143980,OFF-AP-10003779,415,2,124.5,0
CA-2015-130022,OFF-LA-10002787,3.8,1,1.8,0
CA-2017-104003,FUR-BO-10003965,307.7,2,-14.5,0.15
CA-2015-132626,FUR-FU-10002918,182,2,20,0
CA-2017-164378,OFF-PA-10004519,9,2,4.4,0
CA-2016-131205,OFF-BI-10000315,113.9,6,54.7,0
US-2015-163279,TEC-PH-10001795,1488,3,186,0.2
CA-2016-120824,OFF-PA-10000232,15.6,3,5.6,0.2
US-2017-126060,FUR-BO-10003433,198.3,8,-32.2,0.2
CA-2016-131065,OFF-PA-10002479,5.3,1,2.4,0
CA-2015-169796,TEC-MA-10000045,2321.9,2,1114.5,0
US-2016-131611,FUR-TA-10002774,863.1,8,-160.3,0.3
CA-2015-117884,OFF-ST-10002182,150.4,9,-33.8,0.2
CA-2015-139780,OFF-BI-10004139,116.4,8,52.4,0
CA-2017-107125,OFF-BI-10001989,117.5,7,41.1,0.2
CA-2017-118213,OFF-PA-10000565,167.9,3,82.3,0
CA-2016-160717,TEC-AC-10002134,27,2,3.8,0
CA-2016-121671,OFF-ST-10000078,265.2,1,47.7,0
CA-2016-133725,TEC-PH-10004165,1979.9,9,148.5,0.2
US-2017-169551,TEC-AC-10002018,16.8,3,4.8,0.2
CA-2017-166296,OFF-PA-10004359,314.6,3,151,0
CA-2014-155264,OFF-PA-10003228,146.7,3,69,0
CA-2016-149195,OFF-FA-10001843,15.8,8,5.3,0.2
CA-2015-117415,TEC-PH-10000486,371.2,4,41.8,0.2
US-2016-168095,FUR-CH-10004886,230.3,3,23,0.2
CA-2014-123295,FUR-CH-10002372,259.1,4,-25.9,0.2
US-2015-120957,OFF-PA-10003953,13,2,6.2,0
US-2016-150140,TEC-PH-10002555,1294.8,5,336.6,0
CA-2016-165330,TEC-AC-10000057,120,4,25.2,0
CA-2017-164042,OFF-ST-10002301,48.8,3,-11.6,0.2
CA-2014-162684,OFF-FA-10000992,5.7,2,1.9,0.2
US-2017-123281,FUR-FU-10003724,25.1,3,6.5,0
CA-2014-146885,OFF-PA-10001622,13.6,3,6.1,0
CA-2017-129567,OFF-BI-10000014,17.5,2,5.9,0.2
US-2016-131058,OFF-LA-10001613,20.2,7,9.9,0
CA-2017-121027,TEC-AC-10002253,1496.2,9,224.4,0
CA-2017-140949,OFF-LA-10000081,18.8,5,9,0
CA-2015-129896,OFF-PA-10002245,9.6,2,3,0.2
CA-2017-139717,OFF-PA-10002195,10.4,2,3.8,0.2
CA-2017-117114,TEC-PH-10004042,508.8,4,38.2,0.2
CA-2016-138695,FUR-CH-10003833,390.3,8,-24.4,0.2
CA-2017-166093,OFF-AP-10001058,2518.3,9,654.8,0
CA-2017-161774,FUR-CH-10003981,899.4,5,-12.8,0.3
CA-2016-137848,OFF-BI-10002225,49.5,3,17.3,0.2
CA-2014-118976,OFF-LA-10000452,3.2,1,1.5,0
CA-2016-162082,FUR-BO-10004409,241.3,5,-14.2,0.32
CA-2016-155670,OFF-PA-10004947,10.3,3,3.2,0.2
CA-2014-101476,TEC-MA-10000029,70,1,30.1,0
CA-2016-109400,FUR-CH-10003298,366.7,4,-110,0.3
CA-2017-134845,OFF-BI-10003355,9,6,-6.6,0.7
CA-2015-129322,OFF-AP-10004336,113.9,2,33,0
CA-2015-111395,OFF-ST-10001291,27.1,2,2.4,0.2
CA-2017-133823,OFF-LA-10004545,37.6,3,17.7,0
CA-2017-126067,TEC-PH-10000912,35.2,4,11.4,0.2
CA-2015-165162,OFF-ST-10003470,1117.9,4,55.9,0
CA-2016-134348,OFF-BI-10004967,4.4,7,-3.3,0.7
CA-2016-168032,FUR-TA-10004256,626.1,3,-538.4,0.5
CA-2014-164224,OFF-PA-10001526,15.9,4,5.8,0.2
CA-2017-118668,TEC-AC-10000682,16.6,1,5.8,0
US-2016-155173,TEC-PH-10002538,68.2,3,-12.5,0.4
CA-2015-109862,FUR-CH-10002439,291.1,5,75.7,0
CA-2017-163125,OFF-AR-10004344,67.1,7,5.9,0.2
CA-2015-142419,OFF-BI-10001597,98.4,3,34.4,0.2
CA-2016-155481,TEC-PH-10002293,24,2,-4.8,0.4
CA-2015-115511,OFF-BI-10002225,66,4,23.1,0.2
CA-2014-140732,OFF-AP-10001626,7.8,2,2,0
CA-2014-114517,FUR-TA-10001676,53.3,2,-19.5,0.4
US-2017-106663,FUR-TA-10000688,108.9,1,-71.9,0.5
CA-2016-140018,FUR-CH-10003817,127.6,3,-9.1,0.3
CA-2017-146920,OFF-PA-10001461,26.7,5,9.4,0.2
CA-2014-134572,FUR-TA-10004442,401.6,2,-132,0.3
CA-2016-117660,OFF-SU-10001664,13.7,2,1,0.2
CA-2014-166471,TEC-PH-10001530,1091.2,4,68.2,0.2
CA-2017-139437,OFF-ST-10002485,87.9,4,0.9,0
CA-2016-124590,OFF-FA-10000585,16.8,6,5.4,0.2
CA-2014-147298,FUR-CH-10004886,230.3,3,23,0.2
CA-2016-119935,OFF-BI-10001597,82,2,39.3,0
