product_id,product_name,category,sub_category
OFF-PA-10004983,Xerox 23,Office Supplies,Paper
TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones
OFF-EN-10002986, 10_4 1 8 x 9 1 2 Premium Diagonal Seam Envelopes,Office Supplies,Envelopes
OFF-BI-10002571,Avery Framed View Binder EZD Ring (Locking) Navy 1 1 2,Office Supplies,Binders
OFF-FA-10000490,OIC Binder Clips Mini 1 4 Capacity Black,Office Supplies,Fasteners
TEC-PH-10002185,QVS USB Car Charger 2_Port 2.1Amp for iPod iPhone iPad iPad 2 iPad 3,Technology,Phones
OFF-AP-10003842,Euro_Pro Shark Turbo Vacuum,Office Supplies,Appliances
FUR-FU-10003424,Nu_Dell Oak Frame,Furniture,Furnishings
OFF-AR-10003732,Newell 333,Office Supplies,Art
OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art
TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Technology,Machines
OFF-SU-10002522,Acme Kleen Earth Office Shears,Office Supplies,Supplies
OFF-BI-10000848,Angle_D Ring Binders,Office Supplies,Binders
OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances
TEC-MA-10003674,Hewlett_Packard Deskjet 5550 Printer,Technology,Machines
OFF-LA-10003663,Avery 498,Office Supplies,Labels
FUR-FU-10004904,Eldon L Workstation Diamond Chairmat,Furniture,Furnishings
FUR-FU-10002396,DAX Copper Panel Document Frame 5 x 7 Size,Furniture,Furnishings
OFF-AR-10001231,Sanford EarthWrite Recycled Pencils Medium Soft  2,Office Supplies,Art
TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Technology,Machines
TEC-AC-10004227,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,Technology,Accessories
TEC-AC-10002305,KeyTronic E03601U1 _ Keyboard _ Beige,Technology,Accessories
TEC-PH-10000127,iOttie XL Car Mount,Technology,Phones
OFF-AR-10003179,Dixon Ticonderoga Core_Lock Colored Pencils,Office Supplies,Art
FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables
TEC-CO-10002313,Canon PC1080F Personal Copier,Technology,Copiers
FUR-BO-10002916,Rush Hierlooms Collection 1 Thick Stackable Bookcases,Furniture,Bookcases
TEC-PH-10001494,Polycom CX600 IP Phone VoIP phone,Technology,Phones
TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories
FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs
FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Furniture,Tables
FUR-BO-10004357,OSullivan Living Dimensions 3_Shelf Bookcases,Furniture,Bookcases
OFF-ST-10002444,Recycled Eldon Regeneration Jumbo File,Office Supplies,Storage
TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories
OFF-AR-10003582,Boston Electric Pencil Sharpener Model 1818 Charcoal Black,Office Supplies,Art
TEC-MA-10004679,StarTech.com 10 100 VDSL2 Ethernet Extender Kit,Technology,Machines
OFF-FA-10000621,OIC Colored Binder Clips Assorted Sizes,Office Supplies,Fasteners
OFF-PA-10001790,Xerox 1910,Office Supplies,Paper
OFF-LA-10000452,Avery 488,Office Supplies,Labels
TEC-MA-10003626,Hewlett_Packard Deskjet 6540 Color Inkjet Printer,Technology,Machines
FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings
OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances
TEC-PH-10000376,Square Credit Card Reader,Technology,Phones
OFF-FA-10004838,Super Bands 12 Pack,Office Supplies,Fasteners
OFF-ST-10003327,Akro_Mils 12_Gallon Tote,Office Supplies,Storage
OFF-PA-10000295,Xerox 229,Office Supplies,Paper
OFF-ST-10000798,2300 Heavy_Duty Transfer File Systems by Perma,Office Supplies,Storage
OFF-BI-10002799,SlimView Poly Binder 3 8,Office Supplies,Binders
TEC-PH-10004071,PayAnywhere Card Reader,Technology,Phones
TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones
TEC-PH-10004120,AT&T 1080 Phone,Technology,Phones
OFF-AR-10004062,Staples in misc. colors,Office Supplies,Art
TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Technology,Accessories
TEC-AC-10003911,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,Technology,Accessories
OFF-AR-10000658,Newell 324,Office Supplies,Art
OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders
OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances
OFF-ST-10003306,Letter Size Cart,Office Supplies,Storage
FUR-FU-10002878,Seth Thomas 14 Day Date Wall Clock,Furniture,Furnishings
OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid_Size Office Refrigerators,Office Supplies,Appliances
TEC-PH-10001300,iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5 4S 4,Technology,Phones
FUR-FU-10003976,DAX Executive Solid Wood Document Frame Desktop or Hang Mahogany 5 x 7,Furniture,Furnishings
TEC-PH-10003555,Motorola HK250 Universal Bluetooth Headset,Technology,Phones
FUR-CH-10000847,Global Executive Mid_Back Managers Chair,Furniture,Chairs
OFF-PA-10003270,Xerox 1954,Office Supplies,Paper
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,Storage
OFF-BI-10002437,Recycled Premium Regency Composition Covers,Office Supplies,Binders
FUR-FU-10004018,Tensor Computer Mounted Lamp,Furniture,Furnishings
TEC-AC-10002331,Maxell 74 Minute CDR 10 Pack,Technology,Accessories
FUR-CH-10004540,Global Chrome Stack Chair,Furniture,Chairs
OFF-ST-10003470,Tennsco Snap_Together Open Shelving Units Starter Sets and Add_On Units,Office Supplies,Storage
OFF-BI-10003274,Avery Durable Slant Ring Binders No Labels,Office Supplies,Binders
OFF-AR-10000122,Newell 314,Office Supplies,Art
OFF-PA-10000675,Xerox 1919,Office Supplies,Paper
OFF-AR-10004817,Colorific Watercolor Pencils,Office Supplies,Art
FUR-TA-10001520,Lesro Sheffield Collection Coffee Table End Table Center Table Corner Table,Furniture,Tables
OFF-AR-10001419,Newell 325,Office Supplies,Art
FUR-FU-10002554,Westinghouse Floor Lamp with Metal Mesh Shade Black,Furniture,Furnishings
OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances
TEC-AC-10002800,Plantronics Audio 478 Stereo USB Headset,Technology,Accessories
OFF-AP-10004655,Holmes Visible Mist Ultrasonic Humidifier with 2.3_Gallon Output per Day Replacement Filter,Office Supplies,Appliances
TEC-PH-10004924,SKILCRAFT Telephone Shoulder Rest 2 x 6.5 x 2.5 Black,Technology,Phones
OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20 x 33 Room,Office Supplies,Appliances
TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,Technology,Accessories
FUR-BO-10000362,Sauder Inglewood Library Bookcases,Furniture,Bookcases
OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage
OFF-PA-10003883,Message Book Phone Wirebound Standard Line Memo 2 3 4 X 5,Office Supplies,Paper
FUR-FU-10004845,Deflect_o EconoMat Nonstudded No Bevel Mat,Furniture,Furnishings
OFF-PA-10002259,Geographics Note Cards Blank White 8 1 2 x 11,Office Supplies,Paper
OFF-AR-10001468,Sanford Prismacolor Professional Thick Lead Art Pencils 36_Color Set,Office Supplies,Art
OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders
OFF-BI-10001721,Trimflex Flexible Post Binders,Office Supplies,Binders
OFF-PA-10000726,Black Print Carbonless Snap_Off Rapid Letter 8 1 2 x 7,Office Supplies,Paper
TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Technology,Phones
OFF-PA-10000019,Xerox 1931,Office Supplies,Paper
FUR-BO-10003546,Hon 4_Shelf Metal Bookcases,Furniture,Bookcases
TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones
FUR-CH-10000595,Safco Contoured Stacking Chairs,Furniture,Chairs
TEC-AC-10004114,KeyTronic 6101 Series _ Keyboard _ Black,Technology,Accessories
FUR-CH-10002602,DMI Arturo Collection Mission_style Design Wood Chair,Furniture,Chairs
OFF-AR-10000203,Newell 336,Office Supplies,Art
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones
OFF-AR-10001545,Newell 326,Office Supplies,Art
OFF-EN-10001509,Poly String Tie Envelopes,Office Supplies,Envelopes
FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases
OFF-LA-10003077,Avery 500,Office Supplies,Labels
OFF-BI-10004728,Wilson Jones Turn Tabs Binder Tool for Ring Binders,Office Supplies,Binders
TEC-AC-10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories
OFF-BI-10001759,Acco Pressboard Covers with Storage Hooks 14 7 8 x 11 Dark Blue,Office Supplies,Binders
OFF-EN-10003072,Peel & Seel Envelopes,Office Supplies,Envelopes
TEC-PH-10002468,Plantronics CS 50_USB _ headset _ Convertible Monaural,Technology,Phones
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances
OFF-EN-10002504,Tyvek  Top_Opening Peel & Seel Envelopes Plain White,Office Supplies,Envelopes
TEC-PH-10002923,Logitech B530 USB Headset _ headset _ Full size Binaural,Technology,Phones
FUR-FU-10000221,Master Caster Door Stop Brown,Furniture,Furnishings
OFF-PA-10001204,Xerox 1972,Office Supplies,Paper
OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper
OFF-LA-10002381,Avery 497,Office Supplies,Labels
OFF-PA-10003657,Xerox 1927,Office Supplies,Paper
TEC-AC-10004209,Memorex Froggy Flash Drive 4 GB,Technology,Accessories
FUR-FU-10000305,Tenex V2T_RE Standard Weight Series Chair Mat 45 x 53 Lip 25 x 12,Furniture,Furnishings
FUR-FU-10004006,Deflect_o DuraMat Lighweight Studded Beveled Mat for Low Pile Carpeting,Furniture,Furnishings
OFF-PA-10003651,Xerox 1968,Office Supplies,Paper
TEC-CO-10001766,Canon PC940 Copier,Technology,Copiers
OFF-LA-10000081,Avery 496,Office Supplies,Labels
OFF-AP-10000595,Disposable Triple_Filter Dust Bags,Office Supplies,Appliances
FUR-BO-10003272,OSullivan Living Dimensions 5_Shelf Bookcases,Furniture,Bookcases
FUR-BO-10002268,Sauder Barrister Bookcases,Furniture,Bookcases
TEC-PH-10004006,Panasonic KX _ TS880B Telephone,Technology,Phones
OFF-PA-10000304,Xerox 1995,Office Supplies,Paper
TEC-AC-10004814,Logitech Illuminated Ultrathin Keyboard with Backlighting,Technology,Accessories
TEC-PH-10002885,Apple iPhone 5,Technology,Phones
TEC-AC-10000303,Logitech M510 Wireless Mouse,Technology,Accessories
TEC-MA-10000597,Lexmark S315 Color Inkjet Printer,Technology,Machines
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper
OFF-BI-10002049,UniKeep View Case Binders,Office Supplies,Binders
OFF-ST-10001476,Steel Personal Filing Posting Tote,Office Supplies,Storage
OFF-PA-10002365,Xerox 1967,Office Supplies,Paper
OFF-EN-10000056,Cameo Buff Policy Envelopes,Office Supplies,Envelopes
OFF-LA-10004178,Avery 491,Office Supplies,Labels
TEC-AC-10002018,AmazonBasics 3_Button USB Wired Mouse,Technology,Accessories
OFF-ST-10002214,X_Rack File for Hanging Folders,Office Supplies,Storage
FUR-FU-10000073,Deflect_O Glasstique Clear Desk Accessories,Furniture,Furnishings
OFF-BI-10001120,Ibico EPK_21 Electric Binding System,Office Supplies,Binders
FUR-BO-10004709,Bush Westfield Collection Bookcases Medium Cherry Finish,Furniture,Bookcases
FUR-TA-10000198,Chromcraft Bull_Nose Wood Oval Conference Tables & Bases,Furniture,Tables
OFF-EN-10001434,Strathmore  10 Envelopes Ultimate White,Office Supplies,Envelopes
TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories
OFF-BI-10004318,Ibico EB_19 Dual Function Manual Binding System,Office Supplies,Binders
FUR-CH-10001854,Office Star _ Professional Matrix Back Chair with 2_to_1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs
FUR-FU-10002960,Eldon 200 Class Desk Accessories Burgundy,Furniture,Furnishings
OFF-BI-10004139,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,Binders
OFF-BI-10000829,Avery Non_Stick Binders,Office Supplies,Binders
TEC-PH-10002293,Anker 36W 4_Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage
OFF-PA-10001357,Xerox 1886,Office Supplies,Paper
FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings
TEC-PH-10001580,Logitech Mobile Speakerphone P710e _ speaker phone,Technology,Phones
OFF-AP-10004052,Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs 2 Pk,Office Supplies,Appliances
OFF-PA-10004255,Xerox 219,Office Supplies,Paper
OFF-FA-10001883,Alliance Super_Size Bands Assorted Sizes,Office Supplies,Fasteners
TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,Accessories
OFF-BI-10003007,Premium Transparent Presentation Covers No Pattern Clear 8 1 2 x 11,Office Supplies,Binders
OFF-BI-10001294,Fellowes Binding Cases,Office Supplies,Binders
TEC-CO-10001943,Canon PC_428 Personal Copier,Technology,Copiers
OFF-LA-10001404,Avery 517,Office Supplies,Labels
OFF-ST-10003641,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage
OFF-BI-10001098,Acco D_Ring Binder w DublLock,Office Supplies,Binders
OFF-BI-10000778,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders
OFF-FA-10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs
OFF-PA-10002968,Xerox 1973,Office Supplies,Paper
TEC-PH-10001619,LG G3,Technology,Phones
OFF-EN-10003001,Ames Color_File Green Diamond Border X_ray Mailers,Office Supplies,Envelopes
TEC-PH-10002834,Google Nexus 5,Technology,Phones
FUR-FU-10001185,Advantus Employee of the Month Certificate Frame 11 x 13_1 2,Furniture,Furnishings
